service,folder,name,fullname,linkexists
log-analytics,log-analytics-log-search-log-search-portal,log-search-portal-12.png,log-analytics-log-search-log-search-portal/log-search-portal-12.png,No
log-analytics,log-analytics-log-search-log-search-portal,log-search-portal-13.png,log-analytics-log-search-log-search-portal/log-search-portal-13.png,No
log-analytics,log-analytics-log-search-log-search-portal,log-search-portal-14.png,log-analytics-log-search-log-search-portal/log-search-portal-14.png,No
log-analytics,log-analytics-log-search-upgrade,auto-upgrade.png,log-analytics-log-search-upgrade/auto-upgrade.png,No
log-analytics,log-analytics-log-search-upgrade,language-converter.png,log-analytics-log-search-upgrade/language-converter.png,No
log-analytics,log-analytics-log-search-upgrade,restore-legacy.png,log-analytics-log-search-upgrade/restore-legacy.png,No
log-analytics,log-analytics-log-search-upgrade,restore-legacy-b.png,log-analytics-log-search-upgrade/restore-legacy-b.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-01.png,log-analytics-log-search-upgrade/upgrade-01.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-01a.png,log-analytics-log-search-upgrade/upgrade-01a.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-02.png,log-analytics-log-search-upgrade/upgrade-02.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-03.png,log-analytics-log-search-upgrade/upgrade-03.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-04.png,log-analytics-log-search-upgrade/upgrade-04.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-05.png,log-analytics-log-search-upgrade/upgrade-05.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-06.png,log-analytics-log-search-upgrade/upgrade-06.png,No
log-analytics,log-analytics-log-search-upgrade,upgrade-summary.png,log-analytics-log-search-upgrade/upgrade-summary.png,No
log-analytics,log-analytics-malware,antimalware-assessment-symbol.png,log-analytics-malware/antimalware-assessment-symbol.png,No
log-analytics,log-analytics-malware,oms-antimalware01.png,log-analytics-malware/oms-antimalware01.png,No
log-analytics,log-analytics-malware,oms-antimalware02.png,log-analytics-malware/oms-antimalware02.png,No
log-analytics,log-analytics-malware,oms-antimalware03.png,log-analytics-malware/oms-antimalware03.png,No
log-analytics,log-analytics-malware,oms-antimalware04.png,log-analytics-malware/oms-antimalware04.png,No
log-analytics,log-analytics-malware,oms-antimalware05.png,log-analytics-malware/oms-antimalware05.png,No
log-analytics,log-analytics-malware,oms-antimalware06.png,log-analytics-malware/oms-antimalware06.png,No
log-analytics,log-analytics-malware,oms-antimalware07.png,log-analytics-malware/oms-antimalware07.png,No
log-analytics,log-analytics-manage-access,add-group.png,log-analytics-manage-access/add-group.png,No
log-analytics,log-analytics-manage-access,delete-workspace01.png,log-analytics-manage-access/delete-workspace01.png,No
log-analytics,log-analytics-manage-access,hub.png,log-analytics-manage-access/hub.png,No
log-analytics,log-analytics-manage-access,manage-access-add-adorg01.png,log-analytics-manage-access/manage-access-add-adorg01.png,No
log-analytics,log-analytics-manage-access,manage-access-add-adorg02.png,log-analytics-manage-access/manage-access-add-adorg02.png,No
log-analytics,log-analytics-manage-access,manage-access-change-plan03.png,log-analytics-manage-access/manage-access-change-plan03.png,No
log-analytics,log-analytics-manage-access,manage-access-change-plan04.png,log-analytics-manage-access/manage-access-change-plan04.png,No
log-analytics,log-analytics-manage-access,manage-access-change-retention01.png,log-analytics-manage-access/manage-access-change-retention01.png,No
log-analytics,log-analytics-manage-access,manage-access-link-azure01.png,log-analytics-manage-access/manage-access-link-azure01.png,No
log-analytics,log-analytics-manage-access,manage-access-link-azure02.png,log-analytics-manage-access/manage-access-link-azure02.png,No
log-analytics,log-analytics-manage-access,manage-access-link-azure03.png,log-analytics-manage-access/manage-access-link-azure03.png,No
log-analytics,log-analytics-manage-access,manage-access-link-azure04.png,log-analytics-manage-access/manage-access-link-azure04.png,No
log-analytics,log-analytics-manage-access,manage-access-link-azure05.png,log-analytics-manage-access/manage-access-link-azure05.png,No
log-analytics,log-analytics-manage-access,required-link.png,log-analytics-manage-access/required-link.png,No
log-analytics,log-analytics-manage-access,setup-workspace-manage-users.png,log-analytics-manage-access/setup-workspace-manage-users.png,No
log-analytics,log-analytics-manage-access,workspace-details.png,log-analytics-manage-access/workspace-details.png,No
log-analytics,log-analytics-manage-cost-storage,data-volume-mgmt-configpane-01.png,log-analytics-manage-cost-storage/data-volume-mgmt-configpane-01.png,No
log-analytics,log-analytics-manage-cost-storage,manage-cost-change-retention.png,log-analytics-manage-cost-storage/manage-cost-change-retention.png,No
log-analytics,log-analytics-network-performance-monitor,log-analytics-netmon-perf-welcome.png,log-analytics-network-performance-monitor/log-analytics-netmon-perf-welcome.png,No
log-analytics,log-analytics-network-performance-monitor,log-analytics-netmon-tile-status-01.png,log-analytics-network-performance-monitor/log-analytics-netmon-tile-status-01.png,No
log-analytics,log-analytics-network-performance-monitor,log-analytics-netmon-tile-status-02.png,log-analytics-network-performance-monitor/log-analytics-netmon-tile-status-02.png,No
log-analytics,log-analytics-network-performance-monitor,network-state.png,log-analytics-network-performance-monitor/network-state.png,No
log-analytics,log-analytics-network-performance-monitor,npm-add-network.png,log-analytics-network-performance-monitor/npm-add-network.png,No
log-analytics,log-analytics-network-performance-monitor,npm-aggregation.png,log-analytics-network-performance-monitor/npm-aggregation.png,No
log-analytics,log-analytics-network-performance-monitor,npm-dash01.png,log-analytics-network-performance-monitor/npm-dash01.png,No
log-analytics,log-analytics-network-performance-monitor,npm-drill.png,log-analytics-network-performance-monitor/npm-drill.png,No
log-analytics,log-analytics-network-performance-monitor,npm-edit-subnet.png,log-analytics-network-performance-monitor/npm-edit-subnet.png,No
log-analytics,log-analytics-network-performance-monitor,npm-enable-node-monitor.png,log-analytics-network-performance-monitor/npm-enable-node-monitor.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation01.png,log-analytics-network-performance-monitor/npm-investigation01.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation02.png,log-analytics-network-performance-monitor/npm-investigation02.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation03.png,log-analytics-network-performance-monitor/npm-investigation03.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation04.png,log-analytics-network-performance-monitor/npm-investigation04.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation05.png,log-analytics-network-performance-monitor/npm-investigation05.png,No
log-analytics,log-analytics-network-performance-monitor,npm-investigation06.png,log-analytics-network-performance-monitor/npm-investigation06.png,No
log-analytics,log-analytics-network-performance-monitor,npm-monitor-rule.png,log-analytics-network-performance-monitor/npm-monitor-rule.png,No
log-analytics,log-analytics-network-performance-monitor,npm-queries.png,log-analytics-network-performance-monitor/npm-queries.png,No
log-analytics,log-analytics-network-performance-monitor,npm-tile.png,log-analytics-network-performance-monitor/npm-tile.png,No
log-analytics,log-analytics-network-performance-monitor,npm-topology.png,log-analytics-network-performance-monitor/npm-topology.png,No
log-analytics,log-analytics-network-performance-monitor,npm-trend.png,log-analytics-network-performance-monitor/npm-trend.png,No
log-analytics,log-analytics-oms-gateway,nlb04.png,log-analytics-oms-gateway/nlb04.png,No
log-analytics,log-analytics-oms-gateway,oms-omsgateway-opsmgrconnect.png,log-analytics-oms-gateway/oms-omsgateway-opsmgrconnect.png,No
log-analytics,log-analytics-overview,alert.png,log-analytics-overview/alert.png,No
log-analytics,log-analytics-overview,alerts.png,log-analytics-overview/alerts.png,No
log-analytics,log-analytics-overview,analytics-query.png,log-analytics-overview/analytics-query.png,No
log-analytics,log-analytics-overview,application-insights.png,log-analytics-overview/application-insights.png,No
log-analytics,log-analytics-overview,architecture.png,log-analytics-overview/architecture.png,No
log-analytics,log-analytics-overview,change-tracking.png,log-analytics-overview/change-tracking.png,No
log-analytics,log-analytics-overview,collecting-data.png,log-analytics-overview/collecting-data.png,No
log-analytics,log-analytics-overview,dashboard.png,log-analytics-overview/dashboard.png,No
log-analytics,log-analytics-overview,export.png,log-analytics-overview/export.png,No
log-analytics,log-analytics-overview,log-search.png,log-analytics-overview/log-search.png,No
log-analytics,log-analytics-overview,portal.png,log-analytics-overview/portal.png,No
log-analytics,log-analytics-overview,power-bi.png,log-analytics-overview/power-bi.png,No
log-analytics,log-analytics-overview,solution-gallery.png,log-analytics-overview/solution-gallery.png,No
log-analytics,log-analytics-overview,solutions.png,log-analytics-overview/solutions.png,No
log-analytics,log-analytics-overview,view.png,log-analytics-overview/view.png,No
log-analytics,log-analytics-powerbi,desktop-destination.png,log-analytics-powerbi/desktop-destination.png,No
log-analytics,log-analytics-powerbi,export-analytics.png,log-analytics-powerbi/export-analytics.png,No
log-analytics,log-analytics-powerbi,overview-legacy.png,log-analytics-powerbi/overview-legacy.png,No
log-analytics,log-analytics-powerbi,schedules.png,log-analytics-powerbi/schedules.png,No
log-analytics,log-analytics-powerbi,walkthrough-datasets.png,log-analytics-powerbi/walkthrough-datasets.png,No
log-analytics,log-analytics-powerbi,walkthrough-linegraph.png,log-analytics-powerbi/walkthrough-linegraph.png,No
log-analytics,log-analytics-powerbi,walkthrough-query.png,log-analytics-powerbi/walkthrough-query.png,No
log-analytics,log-analytics-powerbi,walkthrough-report.png,log-analytics-powerbi/walkthrough-report.png,No
log-analytics,log-analytics-powerbi,walkthrough-schedule.png,log-analytics-powerbi/walkthrough-schedule.png,No
log-analytics,log-analytics-powerbi,walkthrough-schedules.png,log-analytics-powerbi/walkthrough-schedules.png,No
log-analytics,log-analytics-proxy-firewall,proxy-direct-agent-proxy.png,log-analytics-proxy-firewall/proxy-direct-agent-proxy.png,No
log-analytics,log-analytics-proxy-firewall,proxy-mpdownloaded.png,log-analytics-proxy-firewall/proxy-mpdownloaded.png,No
log-analytics,log-analytics-proxy-firewall,proxy-om01.png,log-analytics-proxy-firewall/proxy-om01.png,No
log-analytics,log-analytics-proxy-firewall,proxy-om02.png,log-analytics-proxy-firewall/proxy-om02.png,No
log-analytics,log-analytics-proxy-firewall,proxy-om03.png,log-analytics-proxy-firewall/proxy-om03.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct1.png,log-analytics-proxy-firewall/proxy-proxyacct1.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct2.png,log-analytics-proxy-firewall/proxy-proxyacct2.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct2-1.png,log-analytics-proxy-firewall/proxy-proxyacct2-1.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct3.png,log-analytics-proxy-firewall/proxy-proxyacct3.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct4.png,log-analytics-proxy-firewall/proxy-proxyacct4.png,No
log-analytics,log-analytics-proxy-firewall,proxy-proxyacct5.png,log-analytics-proxy-firewall/proxy-proxyacct5.png,No
log-analytics,log-analytics-proxy-firewall,proxy-sendingdata1.png,log-analytics-proxy-firewall/proxy-sendingdata1.png,No
log-analytics,log-analytics-proxy-firewall,proxy-sendingdata2.png,log-analytics-proxy-firewall/proxy-sendingdata2.png,No
log-analytics,log-analytics-quick-collect-azurevm,create-loganalytics-workspace-01.png,log-analytics-quick-collect-azurevm/create-loganalytics-workspace-01.png,No
log-analytics,log-analytics-quick-collect-azurevm,log-analytics-portal-queryexample.png,log-analytics-quick-collect-azurevm/log-analytics-portal-queryexample.png,No
log-analytics,log-analytics-quick-collect-azurevm,log-analytics-portal-upgradebanner.png,log-analytics-quick-collect-azurevm/log-analytics-portal-upgradebanner.png,No
log-analytics,log-analytics-quick-collect-linux-computer,log-analytics-search-perf.png,log-analytics-quick-collect-linux-computer/log-analytics-search-perf.png,No
log-analytics,log-analytics-quick-collect-windows-computer,log-analytics-search-perf.png,log-analytics-quick-collect-windows-computer/log-analytics-search-perf.png,No
log-analytics,log-analytics-sccm,sccm-azure01.png,log-analytics-sccm/sccm-azure01.png,No
log-analytics,log-analytics-sccm,sccm-azure02.png,log-analytics-sccm/sccm-azure02.png,No
log-analytics,log-analytics-sccm,sccm-azure03.png,log-analytics-sccm/sccm-azure03.png,No
log-analytics,log-analytics-sccm,sccm-azure04.png,log-analytics-sccm/sccm-azure04.png,No
log-analytics,log-analytics-sccm,sccm-azure05.png,log-analytics-sccm/sccm-azure05.png,No
log-analytics,log-analytics-sccm,sccm-azure06.png,log-analytics-sccm/sccm-azure06.png,No
log-analytics,log-analytics-scom-assessment,focus-area.png,log-analytics-scom-assessment/focus-area.png,No
log-analytics,log-analytics-scom-assessment,scom-dashboard01.png,log-analytics-scom-assessment/scom-dashboard01.png,No
log-analytics,log-analytics-scom-assessment,scom-tile.png,log-analytics-scom-assessment/scom-tile.png,No
log-analytics,log-analytics-security,log-analytics-security-diagram.png,log-analytics-security/log-analytics-security-diagram.png,No
log-analytics,log-analytics-service-fabric,10.png,log-analytics-service-fabric/10.png,No
log-analytics,log-analytics-service-fabric,11.png,log-analytics-service-fabric/11.png,No
log-analytics,log-analytics-service-fabric,12.png,log-analytics-service-fabric/12.png,No
log-analytics,log-analytics-service-fabric,2.png,log-analytics-service-fabric/2.png,No
log-analytics,log-analytics-service-fabric,3.png,log-analytics-service-fabric/3.png,No
log-analytics,log-analytics-service-fabric,4.png,log-analytics-service-fabric/4.png,No
log-analytics,log-analytics-service-fabric,5.png,log-analytics-service-fabric/5.png,No
log-analytics,log-analytics-service-fabric,6.png,log-analytics-service-fabric/6.png,No
log-analytics,log-analytics-service-fabric,7.png,log-analytics-service-fabric/7.png,No
log-analytics,log-analytics-service-fabric,8.png,log-analytics-service-fabric/8.png,No
log-analytics,log-analytics-service-fabric,9.png,log-analytics-service-fabric/9.png,No
log-analytics,log-analytics-service-fabric,deploybutton.png,log-analytics-service-fabric/deploybutton.png,No
log-analytics,log-analytics-service-fabric,service-fabric-assessment-symbol.png,log-analytics-service-fabric/service-fabric-assessment-symbol.png,No
log-analytics,log-analytics-service-fabric,sf1.png,log-analytics-service-fabric/sf1.png,No
log-analytics,log-analytics-service-fabric,sf2.png,log-analytics-service-fabric/sf2.png,No
log-analytics,log-analytics-service-fabric,sf3.png,log-analytics-service-fabric/sf3.png,No
log-analytics,log-analytics-service-fabric,sf4.png,log-analytics-service-fabric/sf4.png,No
log-analytics,log-analytics-sql-assessment,sql-assess-dash.png,log-analytics-sql-assessment/sql-assess-dash.png,No
log-analytics,log-analytics-sql-assessment,sql-assess-focus.png,log-analytics-sql-assessment/sql-assess-focus.png,No
log-analytics,log-analytics-sql-assessment,sql-assess-tile.png,log-analytics-sql-assessment/sql-assess-tile.png,No
log-analytics,log-analytics-tutorial-response,action-group-properties-02.png,log-analytics-tutorial-response/action-group-properties-02.png,No
log-analytics,log-analytics-tutorial-response,alert-signal-logic-03.png,log-analytics-tutorial-response/alert-signal-logic-03.png,No
log-analytics,log-analytics-tutorial-response,azure-alerts-01.png,log-analytics-tutorial-response/azure-alerts-01.png,No
log-analytics,log-analytics-tutorial-response,log-analytics-alert-01.png,log-analytics-tutorial-response/log-analytics-alert-01.png,No
log-analytics,log-analytics-tutorial-response,log-analytics-alert-02.png,log-analytics-tutorial-response/log-analytics-alert-02.png,No
log-analytics,log-analytics-tutorial-response,log-analytics-alert-events-01.png,log-analytics-tutorial-response/log-analytics-alert-events-01.png,No
log-analytics,log-analytics-tutorial-viewdata,azure-portal-01.png,log-analytics-tutorial-viewdata/azure-portal-01.png,No
log-analytics,log-analytics-tutorial-viewdata,azure-portal-02.png,log-analytics-tutorial-viewdata/azure-portal-02.png,No
log-analytics,log-analytics-tutorial-viewdata,log-analytics-portal-queryexample.png,log-analytics-tutorial-viewdata/log-analytics-portal-queryexample.png,No
log-analytics,log-analytics-tutorial-viewdata,log-analytics-portal-upgradebanner.png,log-analytics-tutorial-viewdata/log-analytics-portal-upgradebanner.png,No
log-analytics,log-analytics-view-designer,filters-example.png,log-analytics-view-designer/filters-example.png,No
log-analytics,log-analytics-view-designer,overview.png,log-analytics-view-designer/overview.png,No
log-analytics,log-analytics-view-designer,preview.png,log-analytics-view-designer/preview.png,No
monitoring,management-overview,lifecycle.png,management-overview/lifecycle.png,No
azure-monitor,management-overview,management-capabilities.png,management-overview/management-capabilities.png,No
monitoring,management-overview,management-capabilities.png,management-overview/management-capabilities.png,No
monitoring-and-diagnostics,metrics-store-custom-guestos-resource-manager-VM,Metrics.png,metrics-store-custom-guestos-resource-manager-VM/Metrics.png,No
monitoring-and-diagnostics,metrics-store-custom-guestos-resource-manager-VM,navigate-metrics.png,metrics-store-custom-guestos-resource-manager-VM/navigate-metrics.png,No
monitoring-and-diagnostics,metrics-store-custom-guestos-resource-manager-VMSS,Metrics.png,metrics-store-custom-guestos-resource-manager-VMSS/Metrics.png,No
monitoring-and-diagnostics,monitor-alerts-extend,ErrorMissingRegistration.png,monitor-alerts-extend/ErrorMissingRegistration.png,No
monitoring-and-diagnostics,monitor-alerts-unified,Alert-SelectResource.png,monitor-alerts-unified/Alert-SelectResource.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewCriteria.png,monitor-alerts-unified/AlertsPreviewCriteria.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewCriteriaMultiDim.png,monitor-alerts-unified/AlertsPreviewCriteriaMultiDim.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewEdit.png,monitor-alerts-unified/AlertsPreviewEdit.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewManage.png,monitor-alerts-unified/AlertsPreviewManage.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewResourceSelection.png,monitor-alerts-unified/AlertsPreviewResourceSelection.png,No
monitoring-and-diagnostics,monitor-alerts-unified,AlertsPreviewResourceSelectionLog-new.png,monitor-alerts-unified/AlertsPreviewResourceSelectionLog-new.png,No
monitoring-and-diagnostics,monitor-how-to-grafana,grafana4.png,monitor-how-to-grafana/grafana4.png,No
monitoring-and-diagnostics,monitoring-action-groups,action-groups-blade.PNG,monitoring-action-groups/action-groups-blade.PNG,No
monitoring-and-diagnostics,monitoring-action-groups,add-action.png,monitoring-action-groups/add-action.png,No
monitoring-and-diagnostics,monitoring-action-groups,content-type-header.png,monitoring-action-groups/content-type-header.png,No
monitoring-and-diagnostics,monitoring-action-groups,create-logic-app-dialog.png,monitoring-action-groups/create-logic-app-dialog.png,No
monitoring-and-diagnostics,monitoring-action-groups,http-post-url.png,monitoring-action-groups/http-post-url.png,No
monitoring-and-diagnostics,monitoring-action-groups,http-request-trigger-shape.png,monitoring-action-groups/http-request-trigger-shape.png,No
monitoring-and-diagnostics,monitoring-action-groups,logic-app-triggers.png,monitoring-action-groups/logic-app-triggers.png,No
monitoring-and-diagnostics,monitoring-action-groups,metric-alert-false-condition-post-action.png,monitoring-action-groups/metric-alert-false-condition-post-action.png,No
monitoring-and-diagnostics,monitoring-action-groups,metric-alert-payload-condition.png,monitoring-action-groups/metric-alert-payload-condition.png,No
monitoring-and-diagnostics,monitoring-action-groups,metric-alert-true-condition-post-action.png,monitoring-action-groups/metric-alert-true-condition-post-action.png,No
monitoring-and-diagnostics,monitoring-action-groups,microsoft-teams-actions.png,monitoring-action-groups/microsoft-teams-actions.png,No
monitoring-and-diagnostics,monitoring-action-groups,service-health-false-condition-post-action.png,monitoring-action-groups/service-health-false-condition-post-action.png,No
monitoring-and-diagnostics,monitoring-action-groups,service-health-payload-condition.png,monitoring-action-groups/service-health-payload-condition.png,No
monitoring-and-diagnostics,monitoring-action-groups,service-health-true-condition-post-action.png,monitoring-action-groups/service-health-true-condition-post-action.png,No
monitoring-and-diagnostics,monitoring-action-groups,teams-action-post-message.png,monitoring-action-groups/teams-action-post-message.png,No
monitoring-and-diagnostics,monitoring-action-groups,update-action-group.png,monitoring-action-groups/update-action-group.png,No
monitoring-and-diagnostics,monitoring-action-groups,use-sample-payload-button.png,monitoring-action-groups/use-sample-payload-button.png,No
monitoring-and-diagnostics,monitoring-activity-log-alerts,activity-log-alert-existing-action-group.PNG,monitoring-activity-log-alerts/activity-log-alert-existing-action-group.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts,activity-log-alert-new-action-group.PNG,monitoring-activity-log-alerts/activity-log-alert-new-action-group.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts,add-activity-log-alert.PNG,monitoring-activity-log-alerts/add-activity-log-alert.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts,alerts-blades.PNG,monitoring-activity-log-alerts/alerts-blades.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts,home-monitor.PNG,monitoring-activity-log-alerts/home-monitor.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-new-experience,alert-created.png,monitoring-activity-log-alerts-new-experience/alert-created.png,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-new-experience,create-new-alert-rule.png,monitoring-activity-log-alerts-new-experience/create-new-alert-rule.png,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-new-experience,service-health-alert-rule-edit.png,monitoring-activity-log-alerts-new-experience/service-health-alert-rule-edit.png,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-new-experience,service-health-alert-rules-search.png,monitoring-activity-log-alerts-new-experience/service-health-alert-rules-search.png,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,activity-log-alert-service-notification-existing-action-group.PNG,monitoring-activity-log-alerts-on-service-notifications/activity-log-alert-service-notification-existing-action-group.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,activity-log-alert-service-notification-new-action-group.PNG,monitoring-activity-log-alerts-on-service-notifications/activity-log-alert-service-notification-new-action-group.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,activity-log-alert-service-notification-new-action-group-sh.PNG,monitoring-activity-log-alerts-on-service-notifications/activity-log-alert-service-notification-new-action-group-sh.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,add-activity-log-alert.PNG,monitoring-activity-log-alerts-on-service-notifications/add-activity-log-alert.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,alerts-blades.PNG,monitoring-activity-log-alerts-on-service-notifications/alerts-blades.PNG,No
monitoring-and-diagnostics,monitoring-activity-log-alerts-on-service-notifications,home-monitor.PNG,monitoring-activity-log-alerts-on-service-notifications/home-monitor.PNG,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,0007.png,monitoring-alerts-dynamic-thresholds/0007.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,001.png,monitoring-alerts-dynamic-thresholds/001.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,003.png,monitoring-alerts-dynamic-thresholds/003.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,006.png,monitoring-alerts-dynamic-thresholds/006.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,008.png,monitoring-alerts-dynamic-thresholds/008.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,009.png,monitoring-alerts-dynamic-thresholds/009.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,011.png,monitoring-alerts-dynamic-thresholds/011.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,012.png,monitoring-alerts-dynamic-thresholds/012.png,No
monitoring-and-diagnostics,monitoring-alerts-dynamic-thresholds,013.png,monitoring-alerts-dynamic-thresholds/013.png,No
monitoring-and-diagnostics,monitoring-alerts-unified-usage,alerts-preview-overview.png,monitoring-alerts-unified-usage/alerts-preview-overview.png,No
monitoring-and-diagnostics,monitoring-alerts-unified-usage,alerts-preview-rules.png,monitoring-alerts-unified-usage/alerts-preview-rules.png,No
monitoring-and-diagnostics,monitoring-archive-diagnostic-logs,diag-log-monitoring-blade.png,monitoring-archive-diagnostic-logs/diag-log-monitoring-blade.png,No
monitoring-and-diagnostics,monitoring-archive-diagnostic-logs,diag-log-monitoring-sec.png,monitoring-archive-diagnostic-logs/diag-log-monitoring-sec.png,No
monitoring-and-diagnostics,monitoring-autoscale-common-scale-patterns,custom-metric-scale.png,monitoring-autoscale-common-scale-patterns/custom-metric-scale.png,No
monitoring-and-diagnostics,monitoring-autoscale-common-scale-patterns,holidays-scale.png,monitoring-autoscale-common-scale-patterns/holidays-scale.png,No
monitoring-and-diagnostics,monitoring-autoscale-common-scale-patterns,scale-based-on-cpu.png,monitoring-autoscale-common-scale-patterns/scale-based-on-cpu.png,No
monitoring-and-diagnostics,monitoring-autoscale-common-scale-patterns,weekday-weekend-scale.png,monitoring-autoscale-common-scale-patterns/weekday-weekend-scale.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,azure-monitor-launch.png,monitoring-autoscale-get-started/azure-monitor-launch.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,create-scale-setting-web-app.png,monitoring-autoscale-get-started/create-scale-setting-web-app.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,disable-autoscale.png,monitoring-autoscale-get-started/disable-autoscale.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,discover-autoscale-azure-monitor.png,monitoring-autoscale-get-started/discover-autoscale-azure-monitor.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-based-on-cpu.png,monitoring-autoscale-get-started/scale-based-on-cpu.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-condition-dates.png,monitoring-autoscale-get-started/scale-condition-dates.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-condition-schedule.png,monitoring-autoscale-get-started/scale-condition-schedule.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-definition-json.png,monitoring-autoscale-get-started/scale-definition-json.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-history.png,monitoring-autoscale-get-started/scale-history.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-in-recommendation.png,monitoring-autoscale-get-started/scale-in-recommendation.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,scale-setting-new-web-app.png,monitoring-autoscale-get-started/scale-setting-new-web-app.png,No
monitoring-and-diagnostics,monitoring-autoscale-get-started,set-manualscale.png,monitoring-autoscale-get-started/set-manualscale.png,No
monitoring-and-diagnostics,monitoring-autoscale-scale-by-custom-metric,autoscale-setting-custom-metrics-ai.png,monitoring-autoscale-scale-by-custom-metric/autoscale-setting-custom-metrics-ai.png,No
monitoring-and-diagnostics,monitoring-autoscale-scale-by-custom-metric,azure-monitor-launch.png,monitoring-autoscale-scale-by-custom-metric/azure-monitor-launch.png,No
monitoring-and-diagnostics,monitoring-autoscale-scale-by-custom-metric,discover-autoscale-azure-monitor.png,monitoring-autoscale-scale-by-custom-metric/discover-autoscale-azure-monitor.png,No
monitoring-and-diagnostics,monitoring-autoscale-scale-by-custom-metric,scale-by-custom-metric.png,monitoring-autoscale-scale-by-custom-metric/scale-by-custom-metric.png,No
monitoring-and-diagnostics,monitoring-autoscale-scale-by-custom-metric,scale-setting-new-web-app.png,monitoring-autoscale-scale-by-custom-metric/scale-setting-new-web-app.png,No
monitoring,monitoring-container-health,azure-portal-01.png,monitoring-container-health/azure-portal-01.png,No
monitoring,monitoring-container-health,container-health-cluster-perfview.png,monitoring-container-health/container-health-cluster-perfview.png,No
monitoring,monitoring-container-health,container-health-clusters-tab.png,monitoring-container-health/container-health-clusters-tab.png,No
monitoring,monitoring-container-health,container-health-containers-tab.png,monitoring-container-health/container-health-containers-tab.png,No
monitoring,monitoring-container-health,container-health-containers-view.png,monitoring-container-health/container-health-containers-view.png,No
monitoring,monitoring-container-health,container-health-controllers-tab.png,monitoring-container-health/container-health-controllers-tab.png,No
monitoring,monitoring-container-health,container-health-controllers-view.png,monitoring-container-health/container-health-controllers-view.png,No
monitoring,monitoring-container-health,container-health-enable-brownfield.png,monitoring-container-health/container-health-enable-brownfield.png,No
